Product Id;Product Handle;Product Title;Product Subtitle;Product Description;Product Status;Product Thumbnail;Product Weight;Product Length;Product Width;Product Height;Product HS Code;Product Origin Country;Product MID Code;Product Material;Product Collection Title;Product Collection Handle;Product Type;Product Tags;Product Discountable;Product External Id;Product Profile Name;Product Profile Type;Variant Id;Variant Title;Variant SKU;Variant Barcode;Variant Inventory Quantity;Variant Allow Backorder;Variant Manage Inventory;Variant Weight;Variant Length;Variant Width;Variant Height;Variant HS Code;Variant Origin Country;Variant MID Code;Variant Material;Price EUR;Price USD;Option 1 Name;Option 1 Value;Option 2 Name;Option 2 Value;Image 1 Url;Image 2 Url;Variant Metadata;Variant Metadata.size;Variant Metadata.chest_cm;Variant Metadata.waist_cm;Variant Metadata.front_length_cm;Variant Metadata.back_length_cm;Variant Metadata.sleeve_length_cm
prod_15195;hemd-london-72-cm-armlange;Hemd London - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd London – ein klassisches weißes Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Fil-à-fil Stoff, aus 100% Baumwolle. Und sogar bügelleicht.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-5.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581271244;43;4260581271244;4260581271244;100;false;false;;;;;;;;;75;;Fit;Slim Fit;Size;43;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-5.jpg; https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-3.jpg;"{""size"": 43, ""chest_cm"": 121, ""waist_cm"": 113, ""front_length_cm"": 86, ""back_length_cm"": 96, ""sleeve_length_cm"": 72}";43;121;113;86;96;72
prod_15245;hemd-brussel-72-cm-armlange;Hemd Brüssel - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Brüssel – ein klassisches hell-blaues Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Vollzwirn (2-Ply) Stoff, aus 100% Baumwolle. Sehr elegant in der Anmutung.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-5.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581272005;41;4260581272005;4260581272005;100;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;41;https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-5.jpg; https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-4.jpg;"{""size"": 41, ""chest_cm"": 122, ""waist_cm"": 118, ""front_length_cm"": 85, ""back_length_cm"": 95, ""sleeve_length_cm"": 72}";41;122;118;85;95;72
prod_15245;hemd-brussel-72-cm-armlange;Hemd Brüssel - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Brüssel – ein klassisches hell-blaues Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Vollzwirn (2-Ply) Stoff, aus 100% Baumwolle. Sehr elegant in der Anmutung.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-5.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581272012;42;4260581272012;4260581272012;100;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;42;https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-5.jpg; https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-4.jpg;"{""size"": 42, ""chest_cm"": 125, ""waist_cm"": 121, ""front_length_cm"": 85, ""back_length_cm"": 95, ""sleeve_length_cm"": 72}";42;125;121;85;95;72
prod_15245;hemd-brussel-72-cm-armlange;Hemd Brüssel - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Brüssel – ein klassisches hell-blaues Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Vollzwirn (2-Ply) Stoff, aus 100% Baumwolle. Sehr elegant in der Anmutung.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-5.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581272029;43;4260581272029;4260581272029;100;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;43;https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-5.jpg; https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-4.jpg;"{""size"": 43, ""chest_cm"": 127, ""waist_cm"": 123, ""front_length_cm"": 86, ""back_length_cm"": 96, ""sleeve_length_cm"": 72}";43;127;123;86;96;72
prod_15245;hemd-brussel-72-cm-armlange;Hemd Brüssel - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Brüssel – ein klassisches hell-blaues Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Vollzwirn (2-Ply) Stoff, aus 100% Baumwolle. Sehr elegant in der Anmutung.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-5.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581272036;44;4260581272036;4260581272036;100;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;44;https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-5.jpg; https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-4.jpg;"{""size"": 44, ""chest_cm"": 129, ""waist_cm"": 125, ""front_length_cm"": 86, ""back_length_cm"": 96, ""sleeve_length_cm"": 72}";44;129;125;86;96;72
prod_15245;hemd-brussel-72-cm-armlange;Hemd Brüssel - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Brüssel – ein klassisches hell-blaues Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Vollzwirn (2-Ply) Stoff, aus 100% Baumwolle. Sehr elegant in der Anmutung.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-5.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581272043;45;4260581272043;4260581272043;100;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;45;https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-5.jpg; https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-4.jpg;"{""size"": 45, ""chest_cm"": 131, ""waist_cm"": 127, ""front_length_cm"": 87, ""back_length_cm"": 97, ""sleeve_length_cm"": 72}";45;131;127;87;97;72
prod_15245;hemd-brussel-72-cm-armlange;Hemd Brüssel - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Brüssel – ein klassisches hell-blaues Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Vollzwirn (2-Ply) Stoff, aus 100% Baumwolle. Sehr elegant in der Anmutung.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-5.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581272050;46;4260581272050;4260581272050;100;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;46;https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-5.jpg; https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-4.jpg;"{""size"": 46, ""chest_cm"": 133, ""waist_cm"": 129, ""front_length_cm"": 87, ""back_length_cm"": 97, ""sleeve_length_cm"": 72}";46;133;129;87;97;72
prod_15245;hemd-brussel-72-cm-armlange;Hemd Brüssel - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Brüssel – ein klassisches hell-blaues Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Vollzwirn (2-Ply) Stoff, aus 100% Baumwolle. Sehr elegant in der Anmutung.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-5.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581272104;39;4260581272104;4260581272104;100;false;false;;;;;;;;;75;;Fit;Slim Fit;Size;39;https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-5.jpg; https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-4.jpg;"{""size"": 39, ""chest_cm"": 108, ""waist_cm"": 100, ""front_length_cm"": 85, ""back_length_cm"": 95, ""sleeve_length_cm"": 72}";39;108;100;85;95;72
prod_15245;hemd-brussel-72-cm-armlange;Hemd Brüssel - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Brüssel – ein klassisches hell-blaues Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Vollzwirn (2-Ply) Stoff, aus 100% Baumwolle. Sehr elegant in der Anmutung.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-5.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581272111;40;4260581272111;4260581272111;100;false;false;;;;;;;;;75;;Fit;Slim Fit;Size;40;https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-5.jpg; https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-4.jpg;"{""size"": 40, ""chest_cm"": 111, ""waist_cm"": 103, ""front_length_cm"": 85, ""back_length_cm"": 95, ""sleeve_length_cm"": 72}";40;111;103;85;95;72
prod_15245;hemd-brussel-72-cm-armlange;Hemd Brüssel - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Brüssel – ein klassisches hell-blaues Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Vollzwirn (2-Ply) Stoff, aus 100% Baumwolle. Sehr elegant in der Anmutung.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-5.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581272128;41;4260581272128;4260581272128;100;false;false;;;;;;;;;75;;Fit;Slim Fit;Size;41;https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-5.jpg; https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-4.jpg;"{""size"": 41, ""chest_cm"": 115, ""waist_cm"": 107, ""front_length_cm"": 85, ""back_length_cm"": 95, ""sleeve_length_cm"": 72}";41;115;107;85;95;72
prod_15245;hemd-brussel-72-cm-armlange;Hemd Brüssel - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Brüssel – ein klassisches hell-blaues Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Vollzwirn (2-Ply) Stoff, aus 100% Baumwolle. Sehr elegant in der Anmutung.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-5.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581272135;42;4260581272135;4260581272135;0;false;false;;;;;;;;;75;;Fit;Slim Fit;Size;42;https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-5.jpg; https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-4.jpg;"{""size"": 42, ""chest_cm"": 118, ""waist_cm"": 110, ""front_length_cm"": 85, ""back_length_cm"": 95, ""sleeve_length_cm"": 72}";42;118;110;85;95;72
prod_15245;hemd-brussel-72-cm-armlange;Hemd Brüssel - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Brüssel – ein klassisches hell-blaues Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Vollzwirn (2-Ply) Stoff, aus 100% Baumwolle. Sehr elegant in der Anmutung.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-5.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581272142;43;4260581272142;4260581272142;0;false;false;;;;;;;;;75;;Fit;Slim Fit;Size;43;https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-5.jpg; https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Bruessel-4.jpg;"{""size"": 43, ""chest_cm"": 121, ""waist_cm"": 113, ""front_length_cm"": 86, ""back_length_cm"": 96, ""sleeve_length_cm"": 72}";43;121;113;86;96;72
prod_15296;hemd-athen-72-cm-armlange;Hemd Athen - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Athen – da fühlt man sich gleich wie im Süden. Ein etwas leichterer Stoff aus 100% Baumwolle. Am Strand, an der Bar, aber auch im Büro – dieses Hemd weiß zu begeistern. Kleine Details wie der abgesetzte hellblau-weiß karierte Innenteil des Kragens und der Manschetten und die tollen Perlmutt-Knöpfe geben diesem Hemd das gewisse Etwas.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Athen-5.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581270902;41;4260581270902;4260581270902;100;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;41;https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Athen-5.jpg; https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Athen-2b.jpg;"{""size"": 41, ""chest_cm"": 122, ""waist_cm"": 118, ""front_length_cm"": 85, ""back_length_cm"": 95, ""sleeve_length_cm"": 72}";41;122;118;85;95;72
prod_15296;hemd-athen-72-cm-armlange;Hemd Athen - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Athen – da fühlt man sich gleich wie im Süden. Ein etwas leichterer Stoff aus 100% Baumwolle. Am Strand, an der Bar, aber auch im Büro – dieses Hemd weiß zu begeistern. Kleine Details wie der abgesetzte hellblau-weiß karierte Innenteil des Kragens und der Manschetten und die tollen Perlmutt-Knöpfe geben diesem Hemd das gewisse Etwas.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Athen-5.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581270919;42;4260581270919;4260581270919;100;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;42;https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Athen-5.jpg; https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Athen-2b.jpg;"{""size"": 42, ""chest_cm"": 125, ""waist_cm"": 121, ""front_length_cm"": 85, ""back_length_cm"": 95, ""sleeve_length_cm"": 72}";42;125;121;85;95;72
prod_15296;hemd-athen-72-cm-armlange;Hemd Athen - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Athen – da fühlt man sich gleich wie im Süden. Ein etwas leichterer Stoff aus 100% Baumwolle. Am Strand, an der Bar, aber auch im Büro – dieses Hemd weiß zu begeistern. Kleine Details wie der abgesetzte hellblau-weiß karierte Innenteil des Kragens und der Manschetten und die tollen Perlmutt-Knöpfe geben diesem Hemd das gewisse Etwas.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Athen-5.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581270926;43;4260581270926;4260581270926;100;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;43;https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Athen-5.jpg; https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Athen-2b.jpg;"{""size"": 43, ""chest_cm"": 127, ""waist_cm"": 123, ""front_length_cm"": 86, ""back_length_cm"": 96, ""sleeve_length_cm"": 72}";43;127;123;86;96;72
prod_15296;hemd-athen-72-cm-armlange;Hemd Athen - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Athen – da fühlt man sich gleich wie im Süden. Ein etwas leichterer Stoff aus 100% Baumwolle. Am Strand, an der Bar, aber auch im Büro – dieses Hemd weiß zu begeistern. Kleine Details wie der abgesetzte hellblau-weiß karierte Innenteil des Kragens und der Manschetten und die tollen Perlmutt-Knöpfe geben diesem Hemd das gewisse Etwas.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Athen-5.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581270933;44;4260581270933;4260581270933;100;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;44;https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Athen-5.jpg; https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Athen-2b.jpg;"{""size"": 44, ""chest_cm"": 129, ""waist_cm"": 125, ""front_length_cm"": 86, ""back_length_cm"": 96, ""sleeve_length_cm"": 72}";44;129;125;86;96;72
prod_15296;hemd-athen-72-cm-armlange;Hemd Athen - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Athen – da fühlt man sich gleich wie im Süden. Ein etwas leichterer Stoff aus 100% Baumwolle. Am Strand, an der Bar, aber auch im Büro – dieses Hemd weiß zu begeistern. Kleine Details wie der abgesetzte hellblau-weiß karierte Innenteil des Kragens und der Manschetten und die tollen Perlmutt-Knöpfe geben diesem Hemd das gewisse Etwas.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Athen-5.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581271701;39;4260581271701;4260581271701;100;false;false;;;;;;;;;75;;Fit;Slim Fit;Size;39;https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Athen-5.jpg; https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Athen-2b.jpg;"{""size"": 39, ""chest_cm"": 108, ""waist_cm"": 100, ""front_length_cm"": 85, ""back_length_cm"": 95, ""sleeve_length_cm"": 72}";39;108;100;85;95;72
prod_15296;hemd-athen-72-cm-armlange;Hemd Athen - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Athen – da fühlt man sich gleich wie im Süden. Ein etwas leichterer Stoff aus 100% Baumwolle. Am Strand, an der Bar, aber auch im Büro – dieses Hemd weiß zu begeistern. Kleine Details wie der abgesetzte hellblau-weiß karierte Innenteil des Kragens und der Manschetten und die tollen Perlmutt-Knöpfe geben diesem Hemd das gewisse Etwas.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Athen-5.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581271718;40;4260581271718;4260581271718;100;false;false;;;;;;;;;75;;Fit;Slim Fit;Size;40;https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Athen-5.jpg; https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Athen-2b.jpg;"{""size"": 40, ""chest_cm"": 111, ""waist_cm"": 103, ""front_length_cm"": 85, ""back_length_cm"": 95, ""sleeve_length_cm"": 72}";40;111;103;85;95;72
prod_15296;hemd-athen-72-cm-armlange;Hemd Athen - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Athen – da fühlt man sich gleich wie im Süden. Ein etwas leichterer Stoff aus 100% Baumwolle. Am Strand, an der Bar, aber auch im Büro – dieses Hemd weiß zu begeistern. Kleine Details wie der abgesetzte hellblau-weiß karierte Innenteil des Kragens und der Manschetten und die tollen Perlmutt-Knöpfe geben diesem Hemd das gewisse Etwas.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Athen-5.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581271725;41;4260581271725;4260581271725;100;false;false;;;;;;;;;75;;Fit;Slim Fit;Size;41;https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Athen-5.jpg; https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Athen-2b.jpg;"{""size"": 41, ""chest_cm"": 115, ""waist_cm"": 107, ""front_length_cm"": 85, ""back_length_cm"": 95, ""sleeve_length_cm"": 72}";41;115;107;85;95;72
